street_address,month,city,state,zipcode,energy_type,energy_demand,latitude,longitude
Marginal Rd.w. Shawmut Ave.,2,Boston,Massachusetts,02116,Electric,529.3125,42.348611,-71.065563
Marginal Rd.w. Shawmut Ave.,3,Boston,Massachusetts,02116,Electric,498.7142857142857,42.348611,-71.065563
Marginal Rd.w. Shawmut Ave.,4,Boston,Massachusetts,02116,Electric,445.7857142857143,42.348611,-71.065563
Marginal Rd.w. Shawmut Ave.,5,Boston,Massachusetts,02116,Electric,373.5,42.348611,-71.065563
Marginal Rd.w. Shawmut Ave.,6,Boston,Massachusetts,02116,Electric,361.85714285714283,42.348611,-71.065563
Marginal Rd.w. Shawmut Ave.,7,Boston,Massachusetts,02116,Electric,338.5,42.348611,-71.065563
Marginal Rd.w. Shawmut Ave.,8,Boston,Massachusetts,02116,Electric,333.73333333333335,42.348611,-71.065563
Marginal Rd.w. Shawmut Ave.,9,Boston,Massachusetts,02116,Electric,414.93333333333334,42.348611,-71.065563
Marginal Rd.w. Shawmut Ave.,10,Boston,Massachusetts,02116,Electric,461.0769230769231,42.348611,-71.065563
Marginal Rd.w. Shawmut Ave.,11,Boston,Massachusetts,02116,Electric,473.35714285714283,42.348611,-71.065563
Marginal Rd.w. Shawmut Ave.,12,Boston,Massachusetts,02116,Electric,572.7142857142857,42.348611,-71.065563
Marie St. and Percival St.,1,Boston,Massachusetts,02122,Electric,1174.7857142857142,42.308116,-71.064583
Marie St. and Percival St.,2,Boston,Massachusetts,02122,Electric,1005.5625,42.308116,-71.064583
Marie St. and Percival St.,3,Boston,Massachusetts,02122,Electric,968.8571428571429,42.308116,-71.064583
Marie St. and Percival St.,4,Boston,Massachusetts,02122,Electric,807.7142857142857,42.308116,-71.064583
Marie St. and Percival St.,5,Boston,Massachusetts,02122,Electric,728.7857142857143,42.308116,-71.064583
Marie St. and Percival St.,6,Boston,Massachusetts,02122,Electric,639.8571428571429,42.308116,-71.064583
Marie St. and Percival St.,7,Boston,Massachusetts,02122,Electric,573.625,42.308116,-71.064583
Marie St. and Percival St.,8,Boston,Massachusetts,02122,Electric,616.3333333333334,42.308116,-71.064583
Marie St. and Percival St.,9,Boston,Massachusetts,02122,Electric,704.4,42.308116,-71.064583
Marie St. and Percival St.,10,Boston,Massachusetts,02122,Electric,827.6923076923077,42.308116,-71.064583
Marie St. and Percival St.,11,Boston,Massachusetts,02122,Electric,905.5714285714286,42.308116,-71.064583
Marie St. and Percival St.,12,Boston,Massachusetts,02122,Electric,1075.9285714285713,42.308116,-71.064583
Marine Rd. and K Strret,1,Boston,Massachusetts,02127,Electric,973.3571428571429,42.330695,-71.032386
Marine Rd. and K Strret,2,Boston,Massachusetts,02127,Electric,824.25,42.330695,-71.032386
Marine Rd. and K Strret,3,Boston,Massachusetts,02127,Electric,769.5,42.330695,-71.032386
Marine Rd. and K Strret,4,Boston,Massachusetts,02127,Electric,699.5714285714286,42.330695,-71.032386
Marine Rd. and K Strret,5,Boston,Massachusetts,02127,Electric,613.5714285714286,42.330695,-71.032386
Marine Rd. and K Strret,6,Boston,Massachusetts,02127,Electric,537.5,42.330695,-71.032386
Marine Rd. and K Strret,7,Boston,Massachusetts,02127,Electric,503.3125,42.330695,-71.032386
Marine Rd. and K Strret,8,Boston,Massachusetts,02127,Electric,489.46666666666664,42.330695,-71.032386
Marine Rd. and K Strret,9,Boston,Massachusetts,02127,Electric,564.2,42.330695,-71.032386
Marine Rd. and K Strret,10,Boston,Massachusetts,02127,Electric,681.6153846153846,42.330695,-71.032386
Marine Rd. and K Strret,11,Boston,Massachusetts,02127,Electric,774.0,42.330695,-71.032386
Marine Rd. and K Strret,12,Boston,Massachusetts,02127,Electric,874.5,42.330695,-71.032386
Marine Rd. and M Street,1,Boston,Massachusetts,02127,Electric,988.0,42.330695,-71.032386
Marine Rd. and M Street,2,Boston,Massachusetts,02127,Electric,950.875,42.330695,-71.032386
Marine Rd. and M Street,3,Boston,Massachusetts,02127,Electric,910.7857142857143,42.330695,-71.032386
Marine Rd. and M Street,4,Boston,Massachusetts,02127,Electric,877.2142857142857,42.330695,-71.032386
Marine Rd. and M Street,5,Boston,Massachusetts,02127,Electric,771.8571428571429,42.330695,-71.032386
Marine Rd. and M Street,6,Boston,Massachusetts,02127,Electric,716.2142857142857,42.330695,-71.032386
Marine Rd. and M Street,7,Boston,Massachusetts,02127,Electric,582.875,42.330695,-71.032386
Marine Rd. and M Street,8,Boston,Massachusetts,02127,Electric,531.2,42.330695,-71.032386
Marine Rd. and M Street,9,Boston,Massachusetts,02127,Electric,598.1333333333333,42.330695,-71.032386
Marine Rd. and M Street,10,Boston,Massachusetts,02127,Electric,692.0,42.330695,-71.032386
Marine Rd. and M Street,11,Boston,Massachusetts,02127,Electric,753.0714285714286,42.330695,-71.032386
Marine Rd. and M Street,12,Boston,Massachusetts,02127,Electric,888.5,42.330695,-71.032386
Marion St. and Bennington St.,1,Boston,Massachusetts,02128,Electric,1039.952380952381,42.381085,-71.022351
Marion St. and Bennington St.,2,Boston,Massachusetts,02128,Electric,1386.6666666666667,42.381085,-71.022351
Marion St. and Bennington St.,3,Boston,Massachusetts,02128,Electric,710.8536585365854,42.381085,-71.022351
Marion St. and Bennington St.,4,Boston,Massachusetts,02128,Electric,939.2631578947369,42.381085,-71.022351
Marion St. and Bennington St.,5,Boston,Massachusetts,02128,Electric,699.7931034482758,42.381085,-71.022351
Marion St. and Bennington St.,6,Boston,Massachusetts,02128,Electric,606.0416666666666,42.381085,-71.022351
Marion St. and Bennington St.,7,Boston,Massachusetts,02128,Electric,740.1785714285714,42.381085,-71.022351
Marion St. and Bennington St.,8,Boston,Massachusetts,02128,Electric,529.060606060606,42.381085,-71.022351
Marion St. and Bennington St.,9,Boston,Massachusetts,02128,Electric,680.9629629629629,42.381085,-71.022351
Marion St. and Bennington St.,10,Boston,Massachusetts,02128,Electric,736.8260869565217,42.381085,-71.022351
Marion St. and Bennington St.,11,Boston,Massachusetts,02128,Electric,968.4117647058823,42.381085,-71.022351
Marion St. and Bennington St.,12,Boston,Massachusetts,02128,Electric,848.6875,42.381085,-71.022351
Marion St. and Chelsea St.,1,Boston,Massachusetts,02128,Electric,1051.9166666666667,42.380057,-71.026951
Marion St. and Chelsea St.,2,Boston,Massachusetts,02128,Electric,1212.125,42.380057,-71.026951
Marion St. and Chelsea St.,3,Boston,Massachusetts,02128,Electric,663.9130434782609,42.380057,-71.026951
Marion St. and Chelsea St.,4,Boston,Massachusetts,02128,Electric,796.2727272727273,42.380057,-71.026951
Marion St. and Chelsea St.,5,Boston,Massachusetts,02128,Electric,598.4375,42.380057,-71.026951
Marion St. and Chelsea St.,6,Boston,Massachusetts,02128,Electric,516.1538461538462,42.380057,-71.026951
Marion St. and Chelsea St.,7,Boston,Massachusetts,02128,Electric,622.8125,42.380057,-71.026951
Marion St. and Chelsea St.,8,Boston,Massachusetts,02128,Electric,532.0,42.380057,-71.026951
Marion St. and Chelsea St.,9,Boston,Massachusetts,02128,Electric,734.6666666666666,42.380057,-71.026951
Marion St. and Chelsea St.,10,Boston,Massachusetts,02128,Electric,865.3076923076923,42.380057,-71.026951
Marion St. and Chelsea St.,11,Boston,Massachusetts,02128,Electric,1041.3333333333333,42.380057,-71.026951
Marion St. and Chelsea St.,12,Boston,Massachusetts,02128,Electric,836.3684210526316,42.380057,-71.026951
Marion St. and Lexington St.,1,Boston,Massachusetts,02128,Electric,997.6363636363636,42.378685,-71.034924
Marion St. and Lexington St.,2,Boston,Massachusetts,02128,Electric,1087.142857142857,42.378685,-71.034924
Marion St. and Lexington St.,3,Boston,Massachusetts,02128,Electric,642.0,42.378685,-71.034924
Marion St. and Lexington St.,4,Boston,Massachusetts,02128,Electric,686.2727272727273,42.378685,-71.034924
Marion St. and Lexington St.,5,Boston,Massachusetts,02128,Electric,545.0,42.378685,-71.034924
Marion St. and Lexington St.,6,Boston,Massachusetts,02128,Electric,469.38461538461536,42.378685,-71.034924
Marion St. and Lexington St.,7,Boston,Massachusetts,02128,Electric,523.125,42.378685,-71.034924
Marion St. and Lexington St.,8,Boston,Massachusetts,02128,Electric,437.55555555555554,42.378685,-71.034924
Marion St. and Lexington St.,9,Boston,Massachusetts,02128,Electric,583.6666666666666,42.378685,-71.034924
Marion St. and Lexington St.,10,Boston,Massachusetts,02128,Electric,674.6923076923077,42.378685,-71.034924
Marion St. and Lexington St.,11,Boston,Massachusetts,02128,Electric,854.9,42.378685,-71.034924
Marion St. and Lexington St.,12,Boston,Massachusetts,02128,Electric,771.6666666666666,42.378685,-71.034924
Marion St. and White St.,1,Boston,Massachusetts,02128,Electric,240.0,42.375133,-71.034426
Marion St. and White St.,2,Boston,Massachusetts,02128,Electric,255.11111111111111,42.375133,-71.034426
Marion St. and White St.,3,Boston,Massachusetts,02128,Electric,159.45454545454547,42.375133,-71.034426
Marion St. and White St.,4,Boston,Massachusetts,02128,Electric,185.36363636363637,42.375133,-71.034426
Marion St. and White St.,5,Boston,Massachusetts,02128,Electric,147.4375,42.375133,-71.034426
Marion St. and White St.,6,Boston,Massachusetts,02128,Electric,118.92307692307692,42.375133,-71.034426
Marion St. and White St.,7,Boston,Massachusetts,02128,Electric,150.8125,42.375133,-71.034426
Marion St. and White St.,8,Boston,Massachusetts,02128,Electric,110.94444444444444,42.375133,-71.034426
Marion St. and White St.,9,Boston,Massachusetts,02128,Electric,149.46666666666667,42.375133,-71.034426
Marion St. and White St.,10,Boston,Massachusetts,02128,Electric,164.53846153846155,42.375133,-71.034426
Marion St. and White St.,11,Boston,Massachusetts,02128,Electric,203.7,42.375133,-71.034426
Marion St. and White St.,12,Boston,Massachusetts,02128,Electric,196.61111111111111,42.375133,-71.034426
Market St. Vineland St,1,Boston,Massachusetts,02135,Electric,1430.642857142857,42.36324,-71.059536
Market St. Vineland St,2,Boston,Massachusetts,02135,Electric,1259.3125,42.36324,-71.059536
Market St. Vineland St,3,Boston,Massachusetts,02135,Electric,1244.642857142857,42.36324,-71.059536
Market St. Vineland St,4,Boston,Massachusetts,02135,Electric,1115.5714285714287,42.36324,-71.059536
Market St. Vineland St,5,Boston,Massachusetts,02135,Electric,1186.857142857143,42.36324,-71.059536
Market St. Vineland St,6,Boston,Massachusetts,02135,Electric,1205.3333333333333,42.36324,-71.059536
Market St. Vineland St,7,Boston,Massachusetts,02135,Electric,912.0,42.36324,-71.059536
Market St. Vineland St,8,Boston,Massachusetts,02135,Electric,873.1333333333333,42.36324,-71.059536
Market St. Vineland St,9,Boston,Massachusetts,02135,Electric,848.3333333333334,42.36324,-71.059536
Market St. Vineland St,10,Boston,Massachusetts,02135,Electric,933.0,42.36324,-71.059536
Market St. Vineland St,11,Boston,Massachusetts,02135,Electric,1021.8571428571429,42.36324,-71.059536
Market St. Vineland St,12,Boston,Massachusetts,02135,Electric,1385.9285714285713,42.36324,-71.059536
Market St. and North Beacon St.,1,Boston,Massachusetts,02135,Electric,224.78571428571428,42.36324,-71.059536
Market St. and North Beacon St.,2,Boston,Massachusetts,02135,Electric,225.5625,42.36324,-71.059536
Market St. and North Beacon St.,3,Boston,Massachusetts,02135,Electric,213.35714285714286,42.36324,-71.059536
Market St. and North Beacon St.,4,Boston,Massachusetts,02135,Electric,213.14285714285714,42.36324,-71.059536
Market St. and North Beacon St.,5,Boston,Massachusetts,02135,Electric,219.35714285714286,42.36324,-71.059536
Market St. and North Beacon St.,6,Boston,Massachusetts,02135,Electric,222.06666666666666,42.36324,-71.059536
Market St. and North Beacon St.,7,Boston,Massachusetts,02135,Electric,224.0,42.36324,-71.059536
Market St. and North Beacon St.,8,Boston,Massachusetts,02135,Electric,237.6,42.36324,-71.059536
Market St. and North Beacon St.,9,Boston,Massachusetts,02135,Electric,224.66666666666666,42.36324,-71.059536
Market St. and North Beacon St.,10,Boston,Massachusetts,02135,Electric,226.21428571428572,42.36324,-71.059536
Market St. and North Beacon St.,11,Boston,Massachusetts,02135,Electric,221.07692307692307,42.36324,-71.059536
Market St. and North Beacon St.,12,Boston,Massachusetts,02135,Electric,223.85714285714286,42.36324,-71.059536
Market St. and Washington St.,1,Boston,Massachusetts,02135,Electric,1596.142857142857,42.365939,-71.058438
Market St. and Washington St.,2,Boston,Massachusetts,02135,Electric,1246.5,42.365939,-71.058438
Market St. and Washington St.,3,Boston,Massachusetts,02135,Electric,951.9285714285714,42.365939,-71.058438
Market St. and Washington St.,4,Boston,Massachusetts,02135,Electric,857.4285714285714,42.365939,-71.058438
Market St. and Washington St.,5,Boston,Massachusetts,02135,Electric,805.4285714285714,42.365939,-71.058438
Market St. and Washington St.,6,Boston,Massachusetts,02135,Electric,740.6666666666666,42.365939,-71.058438
Market St. and Washington St.,7,Boston,Massachusetts,02135,Electric,649.8666666666667,42.365939,-71.058438
Market St. and Washington St.,8,Boston,Massachusetts,02135,Electric,657.7333333333333,42.365939,-71.058438
Market St. and Washington St.,9,Boston,Massachusetts,02135,Electric,662.4375,42.365939,-71.058438
Market St. and Washington St.,10,Boston,Massachusetts,02135,Electric,759.8,42.365939,-71.058438
Market St. and Washington St.,11,Boston,Massachusetts,02135,Electric,843.7692307692307,42.365939,-71.058438
Market St. and Washington St.,12,Boston,Massachusetts,02135,Electric,1103.4285714285713,42.365939,-71.058438
Market St. opp. Mapleton St.,1,Boston,Massachusetts,02135,Electric,1489.142857142857,42.36324,-71.059536
Market St. opp. Mapleton St.,2,Boston,Massachusetts,02135,Electric,1367.4375,42.36324,-71.059536
Market St. opp. Mapleton St.,3,Boston,Massachusetts,02135,Electric,1219.0714285714287,42.36324,-71.059536
Market St. opp. Mapleton St.,4,Boston,Massachusetts,02135,Electric,1065.857142857143,42.36324,-71.059536
Market St. opp. Mapleton St.,5,Boston,Massachusetts,02135,Electric,975.9285714285714,42.36324,-71.059536
Market St. opp. Mapleton St.,6,Boston,Massachusetts,02135,Electric,1006.2,42.36324,-71.059536
Market St. opp. Mapleton St.,7,Boston,Massachusetts,02135,Electric,771.4666666666667,42.36324,-71.059536
Market St. opp. Mapleton St.,8,Boston,Massachusetts,02135,Electric,855.6,42.36324,-71.059536
Market St. opp. Mapleton St.,9,Boston,Massachusetts,02135,Electric,868.6666666666666,42.36324,-71.059536
Market St. opp. Mapleton St.,10,Boston,Massachusetts,02135,Electric,981.9285714285714,42.36324,-71.059536
Market St. opp. Mapleton St.,11,Boston,Massachusetts,02135,Electric,1080.3076923076924,42.36324,-71.059536
Market St. opp. Mapleton St.,12,Boston,Massachusetts,02135,Electric,1364.5714285714287,42.36324,-71.059536
Marlborough Glous St,1,Boston,Massachusetts,02116,Electric,138.33333333333334,42.354022,-71.074401
Marlborough Glous St,2,Boston,Massachusetts,02116,Electric,130.26666666666668,42.354022,-71.074401
Marlborough Glous St,3,Boston,Massachusetts,02116,Electric,130.07692307692307,42.354022,-71.074401
Marlborough Glous St,4,Boston,Massachusetts,02116,Electric,134.46153846153845,42.354022,-71.074401
Marlborough Glous St,5,Boston,Massachusetts,02116,Electric,121.53846153846153,42.354022,-71.074401
Marlborough Glous St,6,Boston,Massachusetts,02116,Electric,120.84615384615384,42.354022,-71.074401
Marlborough Glous St,7,Boston,Massachusetts,02116,Electric,123.93333333333334,42.354022,-71.074401
Marlborough Glous St,8,Boston,Massachusetts,02116,Electric,119.07142857142857,42.354022,-71.074401
Marlborough Glous St,9,Boston,Massachusetts,02116,Electric,124.14285714285714,42.354022,-71.074401
Marlborough Glous St,10,Boston,Massachusetts,02116,Electric,122.58333333333333,42.354022,-71.074401
Marlborough Glous St,11,Boston,Massachusetts,02116,Electric,116.92307692307692,42.354022,-71.074401
Marlborough Glous St,12,Boston,Massachusetts,02116,Electric,124.33333333333333,42.354022,-71.074401
Marlborough St. and Massachusetts Ave.,1,Boston,Massachusetts,02116,Electric,160.0,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,2,Boston,Massachusetts,02116,Electric,155.5,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,3,Boston,Massachusetts,02116,Electric,149.42857142857142,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,4,Boston,Massachusetts,02116,Electric,154.85714285714286,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,5,Boston,Massachusetts,02116,Electric,152.85714285714286,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,6,Boston,Massachusetts,02116,Electric,159.35714285714286,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,7,Boston,Massachusetts,02116,Electric,162.0625,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,8,Boston,Massachusetts,02116,Electric,159.2,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,9,Boston,Massachusetts,02116,Electric,163.33333333333334,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,10,Boston,Massachusetts,02116,Electric,157.69230769230768,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,11,Boston,Massachusetts,02116,Electric,146.21428571428572,42.32485,-71.065139
Marlborough St. and Massachusetts Ave.,12,Boston,Massachusetts,02116,Electric,149.71428571428572,42.32485,-71.065139
Marlowe St. and Park St.,1,Boston,Massachusetts,02124,Electric,1681.7857142857142,42.298648,-71.06425
Marlowe St. and Park St.,2,Boston,Massachusetts,02124,Electric,1332.0,42.298648,-71.06425
Marlowe St. and Park St.,3,Boston,Massachusetts,02124,Electric,1292.4285714285713,42.298648,-71.06425
Marlowe St. and Park St.,4,Boston,Massachusetts,02124,Electric,1070.642857142857,42.298648,-71.06425
Marlowe St. and Park St.,5,Boston,Massachusetts,02124,Electric,1028.5714285714287,42.298648,-71.06425
Marlowe St. and Park St.,6,Boston,Massachusetts,02124,Electric,923.5714285714286,42.298648,-71.06425
Marlowe St. and Park St.,7,Boston,Massachusetts,02124,Electric,761.5625,42.298648,-71.06425
Marlowe St. and Park St.,8,Boston,Massachusetts,02124,Electric,808.0,42.298648,-71.06425
Marlowe St. and Park St.,9,Boston,Massachusetts,02124,Electric,908.9333333333333,42.298648,-71.06425
Marlowe St. and Park St.,10,Boston,Massachusetts,02124,Electric,1106.3846153846155,42.298648,-71.06425
Marlowe St. and Park St.,11,Boston,Massachusetts,02124,Electric,1214.0714285714287,42.298648,-71.06425
Marlowe St. and Park St.,12,Boston,Massachusetts,02124,Electric,1508.5714285714287,42.298648,-71.06425
Martha Rd.,1,Boston,Massachusetts,02114,Electric,2049.3846153846152,42.36599438522843,-71.0660958120767
Martha Rd.,2,Boston,Massachusetts,02114,Electric,1375.888888888889,42.36599438522843,-71.0660958120767
Martha Rd.,3,Boston,Massachusetts,02114,Electric,1806.7826086956522,42.36599438522843,-71.0660958120767
Martha Rd.,4,Boston,Massachusetts,02114,Electric,1746.6666666666667,42.36599438522843,-71.0660958120767
Martha Rd.,5,Boston,Massachusetts,02114,Electric,1688.5,42.36599438522843,-71.0660958120767
Martha Rd.,6,Boston,Massachusetts,02114,Electric,1261.4,42.36599438522843,-71.0660958120767
Martha Rd.,7,Boston,Massachusetts,02114,Electric,1463.1333333333334,42.36599438522843,-71.0660958120767
Martha Rd.,8,Boston,Massachusetts,02114,Electric,1008.72,42.36599438522843,-71.0660958120767
Martha Rd.,9,Boston,Massachusetts,02114,Electric,1690.5555555555557,42.36599438522843,-71.0660958120767
Martha Rd.,10,Boston,Massachusetts,02114,Electric,1545.5,42.36599438522843,-71.0660958120767
Martha Rd.,11,Boston,Massachusetts,02114,Electric,1390.0,42.36599438522843,-71.0660958120767
Martha Rd.,12,Boston,Massachusetts,02114,Electric,2055.5789473684213,42.36599438522843,-71.0660958120767
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),1,Boston,Massachusetts,02119,Electric,227.85714285714286,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),2,Boston,Massachusetts,02119,Electric,229.4375,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),3,Boston,Massachusetts,02119,Electric,216.07142857142858,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),4,Boston,Massachusetts,02119,Electric,217.21428571428572,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),5,Boston,Massachusetts,02119,Electric,222.3846153846154,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),6,Boston,Massachusetts,02119,Electric,226.15384615384616,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),7,Boston,Massachusetts,02119,Electric,227.5,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),8,Boston,Massachusetts,02119,Electric,229.64285714285714,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),9,Boston,Massachusetts,02119,Electric,230.28571428571428,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),10,Boston,Massachusetts,02119,Electric,222.76923076923077,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),11,Boston,Massachusetts,02119,Electric,218.0,42.321071,-71.090691
Martin Luther King Jr. Blvd. Valentine St. and Washington St. (Monitor #4100),12,Boston,Massachusetts,02119,Electric,220.14285714285714,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,1,Boston,Massachusetts,02119,Electric,249.07142857142858,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,2,Boston,Massachusetts,02119,Electric,248.75,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,3,Boston,Massachusetts,02119,Electric,239.14285714285714,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,4,Boston,Massachusetts,02119,Electric,234.14285714285714,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,5,Boston,Massachusetts,02119,Electric,241.21428571428572,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,6,Boston,Massachusetts,02119,Electric,250.42857142857142,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,7,Boston,Massachusetts,02119,Electric,241.3125,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,8,Boston,Massachusetts,02119,Electric,244.8,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,9,Boston,Massachusetts,02119,Electric,242.8,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,10,Boston,Massachusetts,02119,Electric,242.53846153846155,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,11,Boston,Massachusetts,02119,Electric,231.5,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Walnut Ave.,12,Boston,Massachusetts,02119,Electric,226.85714285714286,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,1,Boston,Massachusetts,02119,Electric,475.07142857142856,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,2,Boston,Massachusetts,02119,Electric,422.1875,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,3,Boston,Massachusetts,02119,Electric,450.2857142857143,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,4,Boston,Massachusetts,02119,Electric,441.5,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,5,Boston,Massachusetts,02119,Electric,461.92857142857144,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,6,Boston,Massachusetts,02119,Electric,461.92857142857144,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,7,Boston,Massachusetts,02119,Electric,434.8125,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,8,Boston,Massachusetts,02119,Electric,422.6666666666667,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,9,Boston,Massachusetts,02119,Electric,420.6,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,10,Boston,Massachusetts,02119,Electric,456.15384615384613,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,11,Boston,Massachusetts,02119,Electric,412.85714285714283,42.321071,-71.090691
Martin Luther King Jr. Blvd. and Warren St.,12,Boston,Massachusetts,02119,Electric,448.7857142857143,42.321071,-71.090691
Maryland St. and Savin Hill Ave.,1,Boston,Massachusetts,02125,Electric,1607.642857142857,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,2,Boston,Massachusetts,02125,Electric,1416.0,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,3,Boston,Massachusetts,02125,Electric,1362.5714285714287,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,4,Boston,Massachusetts,02125,Electric,1166.642857142857,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,5,Boston,Massachusetts,02125,Electric,1080.5714285714287,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,6,Boston,Massachusetts,02125,Electric,1038.857142857143,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,7,Boston,Massachusetts,02125,Electric,863.625,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,8,Boston,Massachusetts,02125,Electric,942.2,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,9,Boston,Massachusetts,02125,Electric,1074.9333333333334,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,10,Boston,Massachusetts,02125,Electric,1283.1538461538462,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,11,Boston,Massachusetts,02125,Electric,1342.9285714285713,42.309047,-71.050248
Maryland St. and Savin Hill Ave.,12,Boston,Massachusetts,02125,Electric,1536.357142857143,42.309047,-71.050248
Mass. Ave. and Chester Pk.Inbound,1,Boston,Massachusetts,02119,Electric,1859.9285714285713,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,2,Boston,Massachusetts,02119,Electric,1606.6875,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,3,Boston,Massachusetts,02119,Electric,1456.5714285714287,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,4,Boston,Massachusetts,02119,Electric,1369.142857142857,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,5,Boston,Massachusetts,02119,Electric,1199.2857142857142,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,6,Boston,Massachusetts,02119,Electric,1173.642857142857,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,7,Boston,Massachusetts,02119,Electric,1080.4375,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,8,Boston,Massachusetts,02119,Electric,1103.6666666666667,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,9,Boston,Massachusetts,02119,Electric,1303.2666666666667,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,10,Boston,Massachusetts,02119,Electric,1507.1538461538462,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,11,Boston,Massachusetts,02119,Electric,1534.357142857143,42.33781,-71.078689
Mass. Ave. and Chester Pk.Inbound,12,Boston,Massachusetts,02119,Electric,1797.0714285714287,42.33781,-71.078689
Mass. Ave. and Chester Pk.Outbound,1,Boston,Massachusetts,02119,Electric,308.1635714285714,42.33781,-71.078689
Mass. Ave. and Chester Pk.Outbound,2,Boston,Massachusetts,02119,Electric,254.018125,42.33781,-71.078689
Mass. Ave. and Chester Pk.Outbound,3,Boston,Massachusetts,02119,Electric,317.86846153846153,42.33781,-71.078689
Mass. Ave. and Chester Pk.Outbound,4,Boston,Massachusetts,02119,Electric,334.735,42.33781,-71.078689
Mass. Ave. and Chester Pk.Outbound,5,Boston,Massachusetts,02119,Electric,580.9230769230769,42.33781,-71.078689
Mass. Ave. and Chester Pk.Outbound,6,Boston,Massachusetts,02119,Electric,688.4615384615385,42.33781,-71.078689
